Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd21071_reduced,10,-9.03,6.71
ligand_Maybridge_HitDiscoverCmpd21072_reduced,10,-9.63,6.17
ligand_Maybridge_HitDiscoverCmpd21074_reduced,10,-12.06,7.13
ligand_Maybridge_HitDiscoverCmpd21075_reduced,10,-8.55,6.59
ligand_Maybridge_HitDiscoverCmpd21076_reduced,10,-8.66,5.91
ligand_Maybridge_HitDiscoverCmpd21077_reduced,10,-9.01,7.56
ligand_Maybridge_HitDiscoverCmpd21078_reduced,10,-9.03,6.49
ligand_Maybridge_HitDiscoverCmpd21079_reduced,10,-8.91,6.18
ligand_Maybridge_HitDiscoverCmpd2107_reduced,10,-9.67,7.89
ligand_Maybridge_HitDiscoverCmpd21080_reduced,10,-9.88,7.44
ligand_Maybridge_HitDiscoverCmpd21081_reduced,10,-10.15,7.76
ligand_Maybridge_HitDiscoverCmpd21082_reduced,10,-9.03,6.22
ligand_Maybridge_HitDiscoverCmpd21083_reduced,10,-10.31,6.96
ligand_Maybridge_HitDiscoverCmpd21084_reduced,10,-13.52,8.05
ligand_Maybridge_HitDiscoverCmpd21085_reduced,10,-11.55,6.75
ligand_Maybridge_HitDiscoverCmpd21086_reduced,10,-10.55,6.57
ligand_Maybridge_HitDiscoverCmpd21087_reduced,10,-11.53,6.82
ligand_Maybridge_HitDiscoverCmpd21088_reduced,10,-8.63,6.92
ligand_Maybridge_HitDiscoverCmpd21089_reduced,10,-5.74,5.23
ligand_Maybridge_HitDiscoverCmpd2108_reduced,10,-9.72,8.07
ligand_Maybridge_HitDiscoverCmpd21090_reduced,10,-8.74,6.65
ligand_Maybridge_HitDiscoverCmpd21091_reduced,10,-11.72,8.13
ligand_Maybridge_HitDiscoverCmpd21092_reduced,10,-9.26,6.97
ligand_Maybridge_HitDiscoverCmpd21093_reduced,10,-10.70,6.71
ligand_Maybridge_HitDiscoverCmpd21094_reduced,10,-12.80,6.96
ligand_Maybridge_HitDiscoverCmpd21095_reduced,10,-11.20,6.61
ligand_Maybridge_HitDiscoverCmpd21096_reduced,10,-6.76,6.45
ligand_Maybridge_HitDiscoverCmpd21097_reduced,10,-10.85,6.69
ligand_Maybridge_HitDiscoverCmpd21098_reduced,10,-8.79,6.25
ligand_Maybridge_HitDiscoverCmpd21099_reduced,10,-6.94,5.97
ligand_Maybridge_HitDiscoverCmpd2109_reduced,10,-9.14,6.93
ligand_Maybridge_HitDiscoverCmpd210_reduced,10,-7.62,5.54
ligand_Maybridge_HitDiscoverCmpd21100_reduced,10,-9.51,6.23
ligand_Maybridge_HitDiscoverCmpd21101_reduced,10,-10.86,7.05
ligand_Maybridge_HitDiscoverCmpd21102_reduced,10,-8.75,6.25
ligand_Maybridge_HitDiscoverCmpd21103_reduced,10,-12.56,8.39
ligand_Maybridge_HitDiscoverCmpd21104_reduced,10,-7.42,5.03
ligand_Maybridge_HitDiscoverCmpd21105_reduced,10,-8.88,5.85
ligand_Maybridge_HitDiscoverCmpd21106_reduced,10,-11.79,7.46
ligand_Maybridge_HitDiscoverCmpd21107_reduced,10,-10.29,6.60
ligand_Maybridge_HitDiscoverCmpd21108_reduced,10,-10.50,7.06
ligand_Maybridge_HitDiscoverCmpd2110_reduced,10,-7.52,7.89
ligand_Maybridge_HitDiscoverCmpd21111_reduced,10,-10.24,7.25
ligand_Maybridge_HitDiscoverCmpd21112_reduced,10,-11.09,6.62
ligand_Maybridge_HitDiscoverCmpd21113_reduced,10,-12.06,8.34
ligand_Maybridge_HitDiscoverCmpd21114_reduced,10,-11.34,7.42
ligand_Maybridge_HitDiscoverCmpd21115_reduced,10,-10.51,6.36
ligand_Maybridge_HitDiscoverCmpd21116_reduced,10,-11.65,7.80
ligand_Maybridge_HitDiscoverCmpd21117_reduced,10,-7.04,5.49
ligand_Maybridge_HitDiscoverCmpd21118_reduced,10,-10.67,7.10
ligand_Maybridge_HitDiscoverCmpd21119_reduced,10,-6.87,6.10
ligand_Maybridge_HitDiscoverCmpd2111_reduced,10,-6.52,7.44
ligand_Maybridge_HitDiscoverCmpd21120_reduced,10,-8.98,7.97
ligand_Maybridge_HitDiscoverCmpd21121_reduced,10,-8.21,5.92
ligand_Maybridge_HitDiscoverCmpd21122_reduced,10,-11.11,6.70
ligand_Maybridge_HitDiscoverCmpd21123_reduced,10,-12.52,8.27
ligand_Maybridge_HitDiscoverCmpd21124_reduced,10,-10.63,6.30
ligand_Maybridge_HitDiscoverCmpd21125_reduced,10,-7.59,5.49
ligand_Maybridge_HitDiscoverCmpd21126_reduced,10,-11.91,7.94
ligand_Maybridge_HitDiscoverCmpd21127_reduced,10,-8.56,6.29
ligand_Maybridge_HitDiscoverCmpd21128_reduced,10,-8.55,7.50
ligand_Maybridge_HitDiscoverCmpd21129_reduced,10,-9.82,7.14
ligand_Maybridge_HitDiscoverCmpd2112_reduced,10,-7.52,4.89
ligand_Maybridge_HitDiscoverCmpd21130_reduced,10,-9.34,6.59
ligand_Maybridge_HitDiscoverCmpd21131_reduced,0
ligand_Maybridge_HitDiscoverCmpd21132_reduced,10,-9.01,6.38
ligand_Maybridge_HitDiscoverCmpd21133_reduced,10,-8.83,6.26
ligand_Maybridge_HitDiscoverCmpd21134_reduced,10,-6.41,4.62
ligand_Maybridge_HitDiscoverCmpd21135_reduced,10,-9.83,7.46
ligand_Maybridge_HitDiscoverCmpd21136_reduced,10,-10.89,7.62
ligand_Maybridge_HitDiscoverCmpd21137_reduced,10,-12.08,7.48
ligand_Maybridge_HitDiscoverCmpd21138_reduced,10,-9.64,7.90
ligand_Maybridge_HitDiscoverCmpd21139_reduced,10,-10.09,7.71
ligand_Maybridge_HitDiscoverCmpd2113_reduced,10,-8.27,6.10
ligand_Maybridge_HitDiscoverCmpd21140_reduced,10,-6.37,6.36
ligand_Maybridge_HitDiscoverCmpd21141_reduced,0
ligand_Maybridge_HitDiscoverCmpd21142_reduced,10,-8.09,6.12
ligand_Maybridge_HitDiscoverCmpd21143_reduced,10,-9.67,6.51
ligand_Maybridge_HitDiscoverCmpd21144_reduced,10,-9.60,7.35
ligand_Maybridge_HitDiscoverCmpd21145_reduced,10,-6.59,5.64
ligand_Maybridge_HitDiscoverCmpd21146_reduced,10,-8.08,7.45
ligand_Maybridge_HitDiscoverCmpd21147_reduced,10,-12.15,7.47
ligand_Maybridge_HitDiscoverCmpd21148_reduced,10,-9.03,8.11
ligand_Maybridge_HitDiscoverCmpd21149_reduced,10,-9.99,6.68
ligand_Maybridge_HitDiscoverCmpd2114_reduced,10,-10.87,7.83
ligand_Maybridge_HitDiscoverCmpd21150_reduced,10,-4.69,5.48
ligand_Maybridge_HitDiscoverCmpd21151_reduced,0
ligand_Maybridge_HitDiscoverCmpd21152_reduced,10,-8.99,6.20
ligand_Maybridge_HitDiscoverCmpd21153_reduced,10,-9.84,7.66
ligand_Maybridge_HitDiscoverCmpd21154_reduced,10,-12.35,7.20
ligand_Maybridge_HitDiscoverCmpd21155_reduced,10,-10.23,7.40
ligand_Maybridge_HitDiscoverCmpd21156_reduced,10,-8.68,7.23
ligand_Maybridge_HitDiscoverCmpd21157_reduced,10,-11.47,7.75
ligand_Maybridge_HitDiscoverCmpd21158_reduced,10,-9.51,8.03
ligand_Maybridge_HitDiscoverCmpd21159_reduced,10,-10.26,6.96
ligand_Maybridge_HitDiscoverCmpd2115_reduced,10,-7.88,6.81
ligand_Maybridge_HitDiscoverCmpd21160_reduced,10,-9.12,7.52
ligand_Maybridge_HitDiscoverCmpd21161_reduced,10,-8.78,7.64
ligand_Maybridge_HitDiscoverCmpd21162_reduced,10,-6.01,7.30
ligand_Maybridge_HitDiscoverCmpd21163_reduced,10,-10.54,7.80
ligand_Maybridge_HitDiscoverCmpd21164_reduced,10,-7.86,6.20
ligand_Maybridge_HitDiscoverCmpd21165_reduced,10,-10.68,6.57
ligand_Maybridge_HitDiscoverCmpd21166_reduced,10,-4.62,8.15
ligand_Maybridge_HitDiscoverCmpd21167_reduced,10,-11.05,7.95
ligand_Maybridge_HitDiscoverCmpd21168_reduced,10,-8.06,8.21
ligand_Maybridge_HitDiscoverCmpd21169_reduced,10,-10.44,6.66
ligand_Maybridge_HitDiscoverCmpd2116_reduced,10,-10.12,6.89
ligand_Maybridge_HitDiscoverCmpd21170_reduced,10,-4.08,8.26
ligand_Maybridge_HitDiscoverCmpd21171_reduced,10,-7.01,5.95
ligand_Maybridge_HitDiscoverCmpd21172_reduced,10,-6.91,7.39
ligand_Maybridge_HitDiscoverCmpd21173_reduced,10,-12.50,6.64
ligand_Maybridge_HitDiscoverCmpd21174_reduced,10,-11.13,7.84
ligand_Maybridge_HitDiscoverCmpd21175_reduced,10,-9.99,6.87
ligand_Maybridge_HitDiscoverCmpd21176_reduced,10,-6.03,8.11
ligand_Maybridge_HitDiscoverCmpd21177_reduced,10,-11.48,7.44
ligand_Maybridge_HitDiscoverCmpd21178_reduced,10,-10.71,7.86
ligand_Maybridge_HitDiscoverCmpd21179_reduced,10,-2.80,8.17
ligand_Maybridge_HitDiscoverCmpd2117_reduced,10,-9.79,7.05
ligand_Maybridge_HitDiscoverCmpd21180_reduced,10,-8.91,7.66
ligand_Maybridge_HitDiscoverCmpd21181_reduced,10,-7.11,5.65
ligand_Maybridge_HitDiscoverCmpd21182_reduced,10,-9.32,8.02
ligand_Maybridge_HitDiscoverCmpd21183_reduced,10,-10.68,7.32
ligand_Maybridge_HitDiscoverCmpd21184_reduced,10,-8.40,7.20
ligand_Maybridge_HitDiscoverCmpd21185_reduced,10,-9.75,5.99
ligand_Maybridge_HitDiscoverCmpd21186_reduced,10,-6.18,8.19
ligand_Maybridge_HitDiscoverCmpd21187_reduced,10,-11.53,8.05
ligand_Maybridge_HitDiscoverCmpd21188_reduced,10,-10.33,7.44
ligand_Maybridge_HitDiscoverCmpd21189_reduced,10,-10.67,7.41
ligand_Maybridge_HitDiscoverCmpd2118_reduced,10,-6.89,8.36
ligand_Maybridge_HitDiscoverCmpd21190_reduced,0
ligand_Maybridge_HitDiscoverCmpd21191_reduced,10,-7.56,5.88
ligand_Maybridge_HitDiscoverCmpd21192_reduced,10,-9.29,6.81
ligand_Maybridge_HitDiscoverCmpd21193_reduced,10,-7.15,5.40
ligand_Maybridge_HitDiscoverCmpd21194_reduced,10,-8.29,7.82
ligand_Maybridge_HitDiscoverCmpd21195_reduced,10,-10.02,7.63
ligand_Maybridge_HitDiscoverCmpd21196_reduced,10,-6.05,8.33
ligand_Maybridge_HitDiscoverCmpd21197_reduced,10,-11.69,7.54
ligand_Maybridge_HitDiscoverCmpd21198_reduced,10,-10.48,7.39
ligand_Maybridge_HitDiscoverCmpd21199_reduced,10,-7.84,7.95
ligand_Maybridge_HitDiscoverCmpd2119_reduced,10,-9.30,7.04
ligand_Maybridge_HitDiscoverCmpd211_reduced,10,-6.96,5.19
ligand_Maybridge_HitDiscoverCmpd21200_reduced,0
ligand_Maybridge_HitDiscoverCmpd21201_reduced,10,-9.06,7.31
ligand_Maybridge_HitDiscoverCmpd21202_reduced,10,-11.92,7.69
ligand_Maybridge_HitDiscoverCmpd21203_reduced,10,3.23,7.52
ligand_Maybridge_HitDiscoverCmpd21204_reduced,10,-6.47,6.92
ligand_Maybridge_HitDiscoverCmpd21205_reduced,10,-10.92,7.50
ligand_Maybridge_HitDiscoverCmpd21206_reduced,10,-9.66,7.06
ligand_Maybridge_HitDiscoverCmpd21207_reduced,10,-10.11,6.28
ligand_Maybridge_HitDiscoverCmpd21208_reduced,10,-10.30,7.67
ligand_Maybridge_HitDiscoverCmpd21209_reduced,10,-6.30,6.60
ligand_Maybridge_HitDiscoverCmpd2120_reduced,10,-10.40,7.38
ligand_Maybridge_HitDiscoverCmpd21210_reduced,10,-8.73,6.65
ligand_Maybridge_HitDiscoverCmpd21211_reduced,10,-9.20,6.87
ligand_Maybridge_HitDiscoverCmpd21212_reduced,10,-9.77,7.13
ligand_Maybridge_HitDiscoverCmpd21213_reduced,10,-10.38,7.43
ligand_Maybridge_HitDiscoverCmpd21214_reduced,10,-9.12,6.91
ligand_Maybridge_HitDiscoverCmpd21215_reduced,10,-10.09,7.18
ligand_Maybridge_HitDiscoverCmpd21216_reduced,10,-6.42,7.81
ligand_Maybridge_HitDiscoverCmpd21217_reduced,10,-7.79,5.96
ligand_Maybridge_HitDiscoverCmpd21218_reduced,10,-7.07,7.75
ligand_Maybridge_HitDiscoverCmpd21219_reduced,10,-7.85,5.43
ligand_Maybridge_HitDiscoverCmpd2121_reduced,10,-10.38,6.71
ligand_Maybridge_HitDiscoverCmpd21220_reduced,10,-8.79,6.94
ligand_Maybridge_HitDiscoverCmpd21221_reduced,10,-9.68,6.44
ligand_Maybridge_HitDiscoverCmpd21222_reduced,10,-9.52,7.12
ligand_Maybridge_HitDiscoverCmpd21223_reduced,10,-9.56,6.87
ligand_Maybridge_HitDiscoverCmpd21224_reduced,10,-10.54,7.19
ligand_Maybridge_HitDiscoverCmpd21225_reduced,10,-6.84,5.85
ligand_Maybridge_HitDiscoverCmpd21226_reduced,10,-8.29,5.96
ligand_Maybridge_HitDiscoverCmpd21227_reduced,10,-7.89,5.81
ligand_Maybridge_HitDiscoverCmpd21228_reduced,10,-7.14,6.08
ligand_Maybridge_HitDiscoverCmpd21229_reduced,10,-7.37,5.55
ligand_Maybridge_HitDiscoverCmpd21230_reduced,10,-9.15,6.80
ligand_Maybridge_HitDiscoverCmpd21231_reduced,10,-9.20,6.36
ligand_Maybridge_HitDiscoverCmpd21232_reduced,10,-9.49,6.93
ligand_Maybridge_HitDiscoverCmpd21233_reduced,10,-7.00,6.16
ligand_Maybridge_HitDiscoverCmpd21234_reduced,10,-10.63,7.59
ligand_Maybridge_HitDiscoverCmpd21235_reduced,10,-9.33,6.25
ligand_Maybridge_HitDiscoverCmpd21236_reduced,10,-7.77,5.84
ligand_Maybridge_HitDiscoverCmpd21237_reduced,10,-8.18,5.98
ligand_Maybridge_HitDiscoverCmpd21238_reduced,10,-6.63,5.73
ligand_Maybridge_HitDiscoverCmpd21239_reduced,10,-6.55,7.83
ligand_Maybridge_HitDiscoverCmpd2123_reduced,10,-8.56,5.87
ligand_Maybridge_HitDiscoverCmpd21240_reduced,10,-9.41,7.59
ligand_Maybridge_HitDiscoverCmpd21241_reduced,10,-7.31,6.33
ligand_Maybridge_HitDiscoverCmpd21242_reduced,10,-9.48,7.29
ligand_Maybridge_HitDiscoverCmpd21243_reduced,10,-7.75,6.18
ligand_Maybridge_HitDiscoverCmpd21244_reduced,10,-11.49,8.18
ligand_Maybridge_HitDiscoverCmpd21245_reduced,10,-9.47,6.59
ligand_Maybridge_HitDiscoverCmpd21246_reduced,10,-7.82,5.93
ligand_Maybridge_HitDiscoverCmpd21247_reduced,10,-8.96,6.56
ligand_Maybridge_HitDiscoverCmpd21248_reduced,10,-7.70,5.91
ligand_Maybridge_HitDiscoverCmpd21249_reduced,10,-8.96,5.86
ligand_Maybridge_HitDiscoverCmpd2124_reduced,10,-11.93,8.21
ligand_Maybridge_HitDiscoverCmpd21250_reduced,10,-10.37,6.95
ligand_Maybridge_HitDiscoverCmpd21251_reduced,10,-7.87,6.83
ligand_Maybridge_HitDiscoverCmpd21252_reduced,10,-9.94,7.24
ligand_Maybridge_HitDiscoverCmpd21253_reduced,10,-7.72,6.06
ligand_Maybridge_HitDiscoverCmpd21254_reduced,10,-9.41,6.02
ligand_Maybridge_HitDiscoverCmpd21255_reduced,10,-12.01,7.87
ligand_Maybridge_HitDiscoverCmpd21256_reduced,10,-7.84,5.95
ligand_Maybridge_HitDiscoverCmpd21257_reduced,10,-8.55,6.83
ligand_Maybridge_HitDiscoverCmpd21258_reduced,10,-8.18,7.50
ligand_Maybridge_HitDiscoverCmpd21259_reduced,10,-7.95,6.07
ligand_Maybridge_HitDiscoverCmpd2125_reduced,10,-5.65,4.15
ligand_Maybridge_HitDiscoverCmpd21260_reduced,10,-10.54,7.52
ligand_Maybridge_HitDiscoverCmpd21261_reduced,10,-7.55,6.02
ligand_Maybridge_HitDiscoverCmpd21262_reduced,10,-6.86,5.75
ligand_Maybridge_HitDiscoverCmpd21263_reduced,10,-8.82,6.69
ligand_Maybridge_HitDiscoverCmpd21264_reduced,10,-6.94,6.02
ligand_Maybridge_HitDiscoverCmpd21265_reduced,10,-9.57,7.90
ligand_Maybridge_HitDiscoverCmpd21266_reduced,10,-8.18,5.89
ligand_Maybridge_HitDiscoverCmpd21267_reduced,10,-8.73,5.76
ligand_Maybridge_HitDiscoverCmpd21268_reduced,10,-7.94,7.12
ligand_Maybridge_HitDiscoverCmpd21269_reduced,10,-8.57,6.01
ligand_Maybridge_HitDiscoverCmpd2126_reduced,10,-7.02,6.83
ligand_Maybridge_HitDiscoverCmpd21270_reduced,10,-8.39,5.63
ligand_Maybridge_HitDiscoverCmpd21271_reduced,10,-9.73,6.47
ligand_Maybridge_HitDiscoverCmpd21272_reduced,10,-10.42,7.62
ligand_Maybridge_HitDiscoverCmpd21273_reduced,10,-8.39,6.64
ligand_Maybridge_HitDiscoverCmpd21274_reduced,10,-6.98,5.52
ligand_Maybridge_HitDiscoverCmpd21275_reduced,10,-9.78,8.08
ligand_Maybridge_HitDiscoverCmpd21276_reduced,10,-8.15,6.17
ligand_Maybridge_HitDiscoverCmpd21277_reduced,10,-5.73,7.54
ligand_Maybridge_HitDiscoverCmpd21278_reduced,10,-8.26,5.87
ligand_Maybridge_HitDiscoverCmpd21279_reduced,10,-8.89,6.23
ligand_Maybridge_HitDiscoverCmpd2127_reduced,10,-8.41,7.83
ligand_Maybridge_HitDiscoverCmpd21280_reduced,10,-8.84,6.77
ligand_Maybridge_HitDiscoverCmpd21281_reduced,10,-9.34,6.77
ligand_Maybridge_HitDiscoverCmpd21282_reduced,10,-10.24,7.25
ligand_Maybridge_HitDiscoverCmpd21283_reduced,10,-8.61,6.57
ligand_Maybridge_HitDiscoverCmpd21284_reduced,10,-10.23,6.41
ligand_Maybridge_HitDiscoverCmpd21285_reduced,10,-6.33,7.58
ligand_Maybridge_HitDiscoverCmpd21286_reduced,10,-7.58,6.41
ligand_Maybridge_HitDiscoverCmpd21287_reduced,10,-8.77,8.03
ligand_Maybridge_HitDiscoverCmpd21288_reduced,10,-8.03,5.51
ligand_Maybridge_HitDiscoverCmpd21289_reduced,10,-9.03,6.20
ligand_Maybridge_HitDiscoverCmpd2128_reduced,10,-5.94,7.89
ligand_Maybridge_HitDiscoverCmpd21290_reduced,10,-9.06,7.02
ligand_Maybridge_HitDiscoverCmpd21291_reduced,10,-12.26,8.21
ligand_Maybridge_HitDiscoverCmpd21292_reduced,10,-12.35,8.29
ligand_Maybridge_HitDiscoverCmpd21293_reduced,10,-9.39,7.85
ligand_Maybridge_HitDiscoverCmpd21294_reduced,10,-8.85,7.65
ligand_Maybridge_HitDiscoverCmpd21295_reduced,10,-6.63,6.34
ligand_Maybridge_HitDiscoverCmpd21296_reduced,10,-10.07,7.92
ligand_Maybridge_HitDiscoverCmpd21297_reduced,10,-10.69,7.17
ligand_Maybridge_HitDiscoverCmpd21298_reduced,10,-12.29,8.17
ligand_Maybridge_HitDiscoverCmpd21299_reduced,10,-9.75,6.62
ligand_Maybridge_HitDiscoverCmpd2129_reduced,10,-9.57,7.70
ligand_Maybridge_HitDiscoverCmpd212_reduced,10,-6.42,5.66
ligand_Maybridge_HitDiscoverCmpd21300_reduced,10,-12.07,8.34
ligand_Maybridge_HitDiscoverCmpd21301_reduced,10,-11.89,8.15
ligand_Maybridge_HitDiscoverCmpd21302_reduced,10,-11.70,8.31
ligand_Maybridge_HitDiscoverCmpd21303_reduced,10,-9.05,7.71
ligand_Maybridge_HitDiscoverCmpd21304_reduced,10,-7.73,7.29
ligand_Maybridge_HitDiscoverCmpd21305_reduced,10,-9.39,6.94
ligand_Maybridge_HitDiscoverCmpd21306_reduced,10,-8.36,7.36
ligand_Maybridge_HitDiscoverCmpd21307_reduced,10,-11.94,8.39
ligand_Maybridge_HitDiscoverCmpd21308_reduced,10,-12.18,8.35
ligand_Maybridge_HitDiscoverCmpd21309_reduced,10,-11.73,7.64
ligand_Maybridge_HitDiscoverCmpd2130_reduced,10,-4.98,4.58
ligand_Maybridge_HitDiscoverCmpd21310_reduced,10,-11.30,8.36
ligand_Maybridge_HitDiscoverCmpd21311_reduced,10,-10.88,8.22
ligand_Maybridge_HitDiscoverCmpd21312_reduced,10,-10.31,8.31
ligand_Maybridge_HitDiscoverCmpd21313_reduced,10,-7.88,7.00
ligand_Maybridge_HitDiscoverCmpd21314_reduced,10,-9.73,7.27
ligand_Maybridge_HitDiscoverCmpd21315_reduced,10,-8.98,7.34
ligand_Maybridge_HitDiscoverCmpd21316_reduced,10,-8.63,7.30
ligand_Maybridge_HitDiscoverCmpd21317_reduced,10,-11.54,8.64
ligand_Maybridge_HitDiscoverCmpd21318_reduced,10,-11.59,8.26
ligand_Maybridge_HitDiscoverCmpd21319_reduced,10,-12.76,7.17
ligand_Maybridge_HitDiscoverCmpd2131_reduced,10,-9.00,6.93
ligand_Maybridge_HitDiscoverCmpd21320_reduced,10,-11.41,8.29
ligand_Maybridge_HitDiscoverCmpd21321_reduced,10,-11.28,8.33
ligand_Maybridge_HitDiscoverCmpd21322_reduced,10,-7.98,7.02
ligand_Maybridge_HitDiscoverCmpd21323_reduced,10,-8.02,6.41
ligand_Maybridge_HitDiscoverCmpd21324_reduced,10,-8.88,7.62
ligand_Maybridge_HitDiscoverCmpd21325_reduced,10,-8.56,7.26
ligand_Maybridge_HitDiscoverCmpd21326_reduced,10,-9.16,8.16
ligand_Maybridge_HitDiscoverCmpd21327_reduced,10,-5.91,5.95
ligand_Maybridge_HitDiscoverCmpd21328_reduced,10,-9.35,7.16
ligand_Maybridge_HitDiscoverCmpd21329_reduced,10,-9.29,8.21
ligand_Maybridge_HitDiscoverCmpd2132_reduced,10,-5.80,4.71
ligand_Maybridge_HitDiscoverCmpd21330_reduced,10,-11.69,8.34
ligand_Maybridge_HitDiscoverCmpd21331_reduced,10,-8.39,8.24
ligand_Maybridge_HitDiscoverCmpd21332_reduced,10,-10.92,8.03
ligand_Maybridge_HitDiscoverCmpd21333_reduced,10,-8.50,6.80
ligand_Maybridge_HitDiscoverCmpd21334_reduced,10,-10.14,8.04
ligand_Maybridge_HitDiscoverCmpd21335_reduced,10,-10.94,8.28
ligand_Maybridge_HitDiscoverCmpd21336_reduced,10,-8.70,6.36
ligand_Maybridge_HitDiscoverCmpd21337_reduced,10,-9.15,7.19
ligand_Maybridge_HitDiscoverCmpd21338_reduced,10,-6.09,5.67
ligand_Maybridge_HitDiscoverCmpd21339_reduced,10,-8.53,8.14
ligand_Maybridge_HitDiscoverCmpd2133_reduced,10,-9.28,6.64
ligand_Maybridge_HitDiscoverCmpd21340_reduced,10,-11.60,8.29
ligand_Maybridge_HitDiscoverCmpd21341_reduced,10,-12.27,8.43
ligand_Maybridge_HitDiscoverCmpd21342_reduced,10,-10.75,7.28
ligand_Maybridge_HitDiscoverCmpd21343_reduced,10,-7.03,6.87
ligand_Maybridge_HitDiscoverCmpd21344_reduced,10,-10.18,8.18
ligand_Maybridge_HitDiscoverCmpd21345_reduced,10,-10.65,8.13
ligand_Maybridge_HitDiscoverCmpd21346_reduced,10,-9.54,7.43
ligand_Maybridge_HitDiscoverCmpd21347_reduced,10,-12.18,8.38
ligand_Maybridge_HitDiscoverCmpd21348_reduced,10,-9.17,8.10
ligand_Maybridge_HitDiscoverCmpd21349_reduced,10,-7.34,8.20
ligand_Maybridge_HitDiscoverCmpd2134_reduced,10,-7.33,6.38
ligand_Maybridge_HitDiscoverCmpd21350_reduced,10,-10.68,7.77
ligand_Maybridge_HitDiscoverCmpd21351_reduced,10,-12.38,8.28
ligand_Maybridge_HitDiscoverCmpd21352_reduced,10,-9.08,7.49
ligand_Maybridge_HitDiscoverCmpd21353_reduced,10,-6.70,6.78
ligand_Maybridge_HitDiscoverCmpd21354_reduced,10,-8.35,7.35
ligand_Maybridge_HitDiscoverCmpd21355_reduced,10,-6.03,6.63
ligand_Maybridge_HitDiscoverCmpd21356_reduced,10,-7.71,6.70
ligand_Maybridge_HitDiscoverCmpd21357_reduced,10,-11.50,8.19
ligand_Maybridge_HitDiscoverCmpd21358_reduced,10,-11.02,6.89
ligand_Maybridge_HitDiscoverCmpd21359_reduced,10,-7.75,8.00
ligand_Maybridge_HitDiscoverCmpd2135_reduced,10,-10.82,6.63
ligand_Maybridge_HitDiscoverCmpd21360_reduced,10,-8.52,8.22
ligand_Maybridge_HitDiscoverCmpd21361_reduced,10,-12.38,8.16
ligand_Maybridge_HitDiscoverCmpd21362_reduced,10,-8.69,7.76
ligand_Maybridge_HitDiscoverCmpd21363_reduced,10,-8.58,7.35
ligand_Maybridge_HitDiscoverCmpd21364_reduced,10,-6.54,6.63
ligand_Maybridge_HitDiscoverCmpd21365_reduced,10,-8.49,6.98
ligand_Maybridge_HitDiscoverCmpd21366_reduced,10,-7.90,6.09
ligand_Maybridge_HitDiscoverCmpd21367_reduced,10,-10.68,8.26
ligand_Maybridge_HitDiscoverCmpd21368_reduced,10,-9.19,6.79
ligand_Maybridge_HitDiscoverCmpd21369_reduced,10,-6.93,8.33
ligand_Maybridge_HitDiscoverCmpd2136_reduced,10,-11.37,8.04
ligand_Maybridge_HitDiscoverCmpd21370_reduced,10,-9.97,7.47
ligand_Maybridge_HitDiscoverCmpd21371_reduced,10,-9.78,6.80
ligand_Maybridge_HitDiscoverCmpd21372_reduced,10,-10.57,6.88
ligand_Maybridge_HitDiscoverCmpd21373_reduced,10,-9.36,6.21
ligand_Maybridge_HitDiscoverCmpd21374_reduced,10,-10.07,6.92
ligand_Maybridge_HitDiscoverCmpd21375_reduced,10,-9.94,6.49
ligand_Maybridge_HitDiscoverCmpd21376_reduced,10,-7.51,6.26
ligand_Maybridge_HitDiscoverCmpd21377_reduced,10,-6.19,5.86
ligand_Maybridge_HitDiscoverCmpd21378_reduced,10,-11.93,8.08
ligand_Maybridge_HitDiscoverCmpd21379_reduced,10,-9.71,5.74
ligand_Maybridge_HitDiscoverCmpd2137_reduced,10,-10.71,6.91
ligand_Maybridge_HitDiscoverCmpd21380_reduced,10,-9.75,7.71
ligand_Maybridge_HitDiscoverCmpd21381_reduced,10,-8.54,6.20
ligand_Maybridge_HitDiscoverCmpd21382_reduced,10,-10.66,6.69
ligand_Maybridge_HitDiscoverCmpd21383_reduced,10,-10.57,8.05
ligand_Maybridge_HitDiscoverCmpd21384_reduced,10,-11.83,7.36
ligand_Maybridge_HitDiscoverCmpd21385_reduced,10,-8.38,5.94
ligand_Maybridge_HitDiscoverCmpd21386_reduced,10,-11.63,7.99
ligand_Maybridge_HitDiscoverCmpd21387_reduced,10,-11.57,7.76
ligand_Maybridge_HitDiscoverCmpd21388_reduced,10,-10.27,7.49
ligand_Maybridge_HitDiscoverCmpd21389_reduced,10,-10.23,7.27
ligand_Maybridge_HitDiscoverCmpd2138_reduced,10,-11.99,8.28
ligand_Maybridge_HitDiscoverCmpd21390_reduced,10,-10.43,7.83
ligand_Maybridge_HitDiscoverCmpd21391_reduced,10,-9.30,6.28
ligand_Maybridge_HitDiscoverCmpd21392_reduced,10,-11.40,7.61
ligand_Maybridge_HitDiscoverCmpd21393_reduced,10,-11.19,7.42
ligand_Maybridge_HitDiscoverCmpd21394_reduced,10,-11.19,7.31
ligand_Maybridge_HitDiscoverCmpd21395_reduced,10,-7.35,5.29
ligand_Maybridge_HitDiscoverCmpd21396_reduced,10,-10.30,7.78
ligand_Maybridge_HitDiscoverCmpd21397_reduced,10,-10.17,6.49
ligand_Maybridge_HitDiscoverCmpd21398_reduced,10,-11.94,8.04
